progress,"(['progressive', 'progressing', 'progresses', 'progressed', 'progression'], 103)"
sects,"(['specters', 'suspects'], 3)"
knife,"([], 42)"
tammany,"([], 3)"
possess,"(['possession', 'possessed', 'possessor', 'possessing', 'possesses'], 19)"
briefest,"([], 2)"
tied,"(['tailed', 'tired', 'tricked', 'attired', 'stirred', 'tilled', 'stinted', 'striped', 'thinned', 'tickled', 'tinned', 'pitied', 'untried', 'tiled', 'untied', 'twirled', 'tidied', 'trilled', 'timed', 'stifled', 'tripped', 'trailed', 'trifled', 'enticed'], 40)"
sickening,"([], 3)"
municipal,"(['municipality'], 18)"
lodge,"(['lodger', 'lodged', 'lodges', 'lodgment', 'dislodge'], 86)"
bonaparte,"([], 94)"
burnol,"([], 2)"
saturdays,"([], 2)"
bradford,"([], 2)"
malefactors,"([], 1)"
vermont,"([], 12)"
resumed,"([], 21)"
epulis,"([], 2)"
prefix,"([], 2)"
maine,"(['mariners', 'imagined', 'martinet', 'marine', 'machines', 'magazine', 'imagines'], 21)"
extended,"([], 75)"
murder,"(['murderer', 'murdered', 'murdering', 'murderers', 'murders', 'murderous'], 30)"
pulse,"(['pulses', 'pulsate', 'pulsates', 'repulsed', 'pulsed'], 49)"
bolkonskis,"([], 2)"
cooperative,"([], 9)"
summertime,"([], 1)"
dreamy,"([], 3)"
kicked,"([], 2)"
tinted,"(['unstinted', 'stinted', 'attainted'], 9)"
stamped,"(['stampede'], 9)"
eagles,"([], 1)"
infatuations,"([], 2)"
swarmed,"([], 4)"
troops,"([], 319)"
etait,"([], 1)"
constantly,"([], 48)"
figaro,"([], 1)"
shipwrights,"([], 2)"
quaint,"(['acquaint'], 3)"
dances,"(['distances'], 8)"
barrelled,"([], 1)"
thresh,"(['threshing'], 2)"
required,"([], 92)"
repeal,"(['repealed'], 24)"
tafa,"([], 2)"
busying,"([], 1)"
forgot,"(['forgotten'], 27)"
linstocks,"([], 2)"
rumyantsev,"([], 8)"
louisville,"([], 3)"
corydon,"([], 1)"
drinking,"([], 23)"
enwrapped,"([], 1)"
wriggled,"([], 2)"
foreign,"(['foreigner', 'foreigners'], 177)"
burri,"([], 2)"
americans,"([], 79)"
mesquite,"([], 1)"
affectionately,"([], 10)"
drip,"([], 2)"
utmost,"(['uttermost'], 18)"
cramped,"([], 2)"
levers,"(['levellers', 'cleverest'], 4)"
restore,"([], 28)"
ukase,"([], 4)"
presented,"(['represented'], 119)"
sphinx,"([], 4)"
crockery,"([], 3)"
grooved,"([], 2)"
arterio,"(['arteriole'], 21)"
outset,"([], 13)"
matrix,"([], 11)"
sd,"(['pseud', 'steed'], 1)"
methods,"([], 92)"
crows,"([], 6)"
eminence,"(['eminences'], 3)"
hostess,"([], 20)"
relatively,"([], 13)"
pads,"(['expands', 'pagodes', 'pagodas', 'spades'], 7)"
efface,"(['effaced'], 1)"
drunkenness,"([], 7)"
antinational,"([], 1)"
industrious,"([], 9)"
barked,"([], 1)"
completeness,"([], 4)"
attains,"([], 9)"
interregnum,"([], 1)"
faithful,"(['unfaithful'], 20)"
repute,"(['disrepute', 'reputable', 'repudiate', 'reputed'], 3)"
dickson,"([], 1)"
unravelled,"([], 1)"
cabin,"(['cabins'], 9)"
duel,"(['duelist', 'dueling', 'duels'], 31)"
bloodstained,"([], 11)"
shared,"(['shattered', 'sharpened'], 25)"
expresses,"([], 9)"
sumter,"([], 5)"
casual,"(['casualty', 'casually'], 9)"
earth,"(['earthly', 'earthy', 'earthen', 'hearth'], 117)"
crimea,"([], 1)"
epitrochlear,"([], 1)"
loyal,"(['loyally', 'loyalty', 'loyalist', 'disloyal'], 20)"
reappearance,"([], 3)"
ounce,"(['renounce', 'denounce', 'ounces', 'pounced', 'pounce', 'bounce'], 13)"
lured,"(['lurked', 'blurted', 'laboured', 'blurred', 'allured'], 6)"
save,"(['slavey', 'saved', 'shaven', 'gustave', 'suavely', 'shave', 'slave', 'savage', 'slavery', 'slaves', 'starve', 'starved', 'savages', 'sheaves', 'savored', 'salve', 'suave', 'shaved', 'scarves', 'saves', 'salver'], 110)"
guide,"(['guidance', 'guides', 'guided'], 24)"
secrecy,"([], 18)"
malakhov,"([], 1)"
stampede,"([], 2)"
terrorising,"([], 1)"
establishment,"(['establishments'], 40)"
jupiter,"([], 1)"
palliation,"([], 1)"
whizz,"([], 2)"
pepper,"([], 2)"
prattle,"([], 1)"
cautiously,"(['incautiously'], 12)"
reproduce,"([], 2)"
irving,"(['skirving'], 2)"
sprig,"(['springs', 'spurring', 'sporing', 'spraying', 'sporting', 'spurting', 'sparing'], 1)"
erased,"(['erpassed', 'decreased'], 1)"
inelegant,"([], 1)"
deed,"(['descend', 'derived', 'decoyed', 'deluded', 'denied', 'defend', 'deposed', 'delayed', 'decided', 'deeds', 'devised', 'modeled', 'debated', 'dreaded', 'decreed', 'decried', 'defied', 'deemed', 'dreamed', 'decked', 'adhered', 'deluged', 'denoted', 'dieted', 'deigned', 'denuded', 'defiled'], 37)"
moral,"(['balmoral', 'montreal', 'immortal', 'morality', 'morals', 'immoral', 'morally', 'mortally', 'temporal', 'femoral', 'femorals', 'manorial', 'nonmoral', 'memorial', 'morale'], 51)"
roylott,"([], 21)"
kalisch,"([], 1)"
aquaintances,"([], 1)"
tubercular,"([], 1)"
charities,"([], 3)"
angels,"([], 4)"
dancers,"([], 8)"
parry,"([], 1)"
circuit,"(['circuiting', 'circuits'], 4)"
mare,"(['malgre', 'marker', 'matrena', 'smarten', 'marvels', 'marshes', 'marengo', 'maraude', 'maistre', 'manures', 'marries', 'maurice', 'marvel', 'meagre'], 5)"
galloping,"([], 36)"
waistcoat,"([], 22)"
rhomboids,"([], 1)"
cms,"(['calms', 'chimes', 'charms', 'combs'], 1)"
temporarily,"([], 21)"
formal,"(['formally', 'formality', 'informal', 'formalin'], 21)"
tickets,"([], 4)"
adduct,"([], 1)"
maryland,"([], 41)"
urethritis,"([], 3)"
vigilance,"([], 4)"
undressing,"([], 13)"
humiliation,"(['humiliations'], 12)"
patrick,"([], 10)"
tippecanoe,"([], 5)"
stir,"(['satires', 'satire', 'stirrup', 'stirs', 'striker'], 35)"
suppurates,"([], 3)"
westhouse,"([], 2)"
shuffled,"([], 1)"
spectator,"([], 3)"
dissipations,"([], 2)"
melt,"(['melts', 'omelet'], 5)"
welsh,"([], 2)"
quarrels,"([], 10)"
forgiven,"([], 9)"
governors,"([], 31)"
expedite,"([], 1)"
annihilated,"([], 2)"
vaselin,"([], 1)"
premature,"([], 4)"
newsboys,"([], 1)"
southeast,"([], 4)"
martyrdom,"([], 3)"
subperiosteal,"([], 2)"
elegance,"([], 3)"
garrison,"([], 11)"
hive,"(['hives'], 21)"
matas,"([], 8)"
mokhavaya,"([], 1)"
narrative,"(['narratives'], 25)"
drawers,"([], 7)"
inert,"(['intermit', 'interact', 'inertia', 'inertiae', 'internet'], 4)"
elevated,"([], 20)"
by,"(['beryl', 'boy', 'cabby', 'busy', 'baggy', 'baby', 'body', 'bye', 'hobby', 'bulky', 'bushy', 'bandy', 'boys', 'badly', 'buy', 'bonny', 'ruby', 'obey', 'burly', 'bay', 'barry', 'lobby', 'bryan', 'bryce', 'bury', 'ably', 'bryn', 'newby', 'boggy', 'bony', 'byrom', 'belly', 'bory', 'bykov', 'abyss', 'obeys', 'bully', 'booty', 'booby', 'buyer', 'rugby', 'abbey', 'billy', 'byron', 'bobby', 'derby', 'buggy'], 6739)"
dnieper,"([], 7)"
biceps,"([], 18)"
sparing,"([], 2)"
standing,"(['outstanding'], 218)"
missionary,"([], 1)"
nearby,"([], 2)"
savagely,"([], 6)"
setter,"(['settlers', 'settler'], 2)"
german,"(['germans', 'germany', 'germain', 'germanic'], 196)"
superabundance,"([], 1)"
davout,"([], 42)"
open,"(['opening', 'opened', 'openly', 'cowpens', 'opens'], 325)"
complaints,"([], 8)"
qualifying,"([], 1)"
britain,"([], 77)"
were,"(['where', 'wearer', 'watered', 'lowered', 'whereby', 'nowhere', 'whereas', 'welfare', 'wavered', 'whereof', 'wherein', 'swerves', 'wearied', 'weren', 'swerved', 'werden', 'towered', 'wagered'], 4289)"
coalition,"([], 4)"
uncontrollably,"([], 1)"
reddened,"([], 4)"
groaned,"([], 15)"
cultivation,"([], 13)"
lovayski,"([], 1)"
grave,"(['gravel', 'engraved', 'gravest', 'graves', 'graven', 'graveled'], 49)"
therefrom,"([], 2)"
ghosts,"([], 1)"
exact,"(['exacted', 'extracts', 'exacting', 'extract'], 26)"
desert,"(['deseret', 'deserter', 'dessert', 'desertion', 'desertest', 'desecrate'], 25)"
absolute,"(['absolutely'], 56)"
reinstating,"([], 1)"
appropriation,"([], 6)"
savor,"([], 1)"
kensington,"([], 1)"
coloured,"(['discoloured'], 21)"
corrosive,"([], 3)"
autre,"([], 1)"
abolished,"([], 25)"
agonized,"([], 1)"
neithah,"([], 1)"
shipbuilder,"(['shipbuilders'], 1)"
diving,"(['depriving', 'deriving', 'dividing', 'deceiving', 'diverting', 'divining'], 1)"
drum,"(['dercum', 'durum', 'drummer', 'drums'], 7)"
challenge,"(['challenged', 'challenges'], 31)"
buboes,"([], 2)"
aspect,"(['aspects'], 55)"
recess,"(['recesses', 'reckless', 'recession'], 6)"
neglected,"([], 19)"
abettors,"([], 2)"
oublie,"([], 1)"
gwudge,"([], 1)"
rudolf,"([], 1)"
significance,"(['insignificance'], 89)"
scornfully,"([], 3)"
pencils,"([], 2)"
woodburn,"([], 1)"
reportedly,"([], 1)"
ranula,"([], 2)"
jam,"([], 3)"
surveys,"([], 1)"
larry,"([], 1)"
dim,"(['dismay', 'diadem', 'medium', 'odium', 'tedium', 'radium', 'diam', 'sodium', 'dictum', 'iodism', 'dimple', 'dimmed', 'dismal', 'idioms'], 24)"
chieftain,"([], 2)"
heap,"(['heaped', 'cheaply', 'cheaper', 'heaping', 'heaps', 'therapy'], 17)"
theorise,"([], 1)"
tender,"(['tenders', 'tendered', 'tenderly'], 88)"
liners,"(['splinters', 'listeners'], 2)"
eighteenth,"([], 22)"
suspicious,"([], 11)"
woollen,"([], 2)"
collided,"([], 3)"
dallas,"([], 1)"
plump,"(['plumper'], 32)"
watering,"([], 3)"
smartness,"([], 2)"
sympathized,"([], 9)"
tranquility,"([], 2)"
outgrowths,"([], 4)"
dwelt,"([], 9)"
diffusion,"([], 3)"
incise,"([], 2)"
coffeepot,"([], 1)"
wields,"([], 1)"
aroma,"([], 1)"
caper,"(['capers'], 1)"
marina,"(['marginal'], 2)"
notch,"([], 2)"
discarding,"([], 1)"
auckland,"([], 1)"
appeal,"(['appeals', 'appealed', 'appealing'], 55)"
saxon,"(['saxons', 'saxony'], 6)"
deprives,"([], 4)"
victims,"([], 9)"
childhood,"([], 41)"
ripened,"([], 2)"
plaintively,"([], 1)"
excises,"([], 3)"
deities,"([], 1)"
tourments,"([], 1)"
maroon,"([], 4)"
embarrassments,"([], 1)"
crawford,"([], 3)"
foment,"([], 2)"
rickety,"([], 14)"
stronger,"([], 49)"
israel,"([], 2)"
missy,"([], 1)"
inflicts,"([], 1)"
roamed,"([], 1)"
guidance,"([], 13)"
herb,"([], 5)"
hardened,"([], 10)"
makins,"(['markings'], 1)"
potomac,"([], 3)"
perceiving,"([], 1)"
borzoi,"(['borzois'], 18)"
sickly,"([], 6)"
jeffersonian,"(['jeffersonians'], 13)"
manservant,"([], 2)"
cribriform,"([], 1)"
questioning,"(['unquestioning', 'questionings', 'questioningly'], 27)"
multiplied,"([], 8)"
pleasanter,"([], 4)"
applications,"([], 23)"
mucin,"(['munching'], 1)"
noisy,"(['noisily'], 10)"
ces,"(['chests', 'chiefs', 'arches'], 1)"
percussion,"([], 4)"
pronounce,"(['pronounced'], 9)"
kittenish,"([], 1)"
reviving,"([], 2)"
columnar,"([], 4)"
fascial,"([], 1)"
shaven,"(['unshaven'], 19)"
parqueted,"([], 1)"
callous,"(['cancellous'], 12)"
eucalyptus,"([], 2)"
paralyses,"([], 4)"
planks,"([], 12)"
pomaded,"([], 6)"
quebec,"([], 10)"
innumerable,"([], 38)"
bacterium,"([], 3)"
establishes,"(['reestablishes'], 1)"
labored,"(['belabored', 'elaborated', 'laboured'], 13)"
staphylococcal,"([], 5)"
plodding,"([], 1)"
caved,"([], 1)"
stridulous,"([], 1)"
collaterals,"([], 1)"
smell,"(['smelled', 'smells'], 50)"
torzhok,"([], 6)"
hildreth,"([], 2)"
whereupon,"([], 1)"
squat,"(['squanto', 'squatter'], 1)"
recognition,"(['nonrecognition', 'recognitions'], 33)"
youngsters,"([], 1)"
chord,"([], 6)"
randolphs,"([], 1)"
hohenzollern,"([], 1)"
whifling,"([], 1)"
sunlight,"([], 10)"
closes,"(['closest'], 6)"
furnished,"([], 28)"
guess,"(['guessed', 'guesses', 'guests', 'guessing'], 17)"
bolder,"([], 1)"
manhattan,"([], 1)"
stabbed,"([], 2)"
gracchus,"([], 1)"
output,"([], 15)"
mucoid,"([], 3)"
transgresses,"([], 1)"
deflected,"([], 1)"
invest,"(['investors', 'investing'], 3)"
displeasure,"([], 8)"
lazily,"([], 6)"
condensing,"([], 1)"
bethlehem,"([], 1)"
vindicated,"([], 3)"
potman,"([], 1)"
chagrin,"(['chagrined'], 5)"
fifteen,"(['fifteenth'], 61)"
buzzing,"([], 10)"
aaron,"([], 5)"
preclude,"([], 2)"
jerkily,"([], 2)"
bitch,"([], 12)"
hearings,"([], 1)"
banishment,"([], 2)"
phone,"([], 2)"
denying,"([], 5)"
abreast,"([], 6)"
citizenship,"([], 14)"
clumsily,"([], 2)"
david,"([], 10)"
nascent,"([], 1)"
incubation,"([], 18)"
las,"(['lambs'], 1)"
externa,"(['externals'], 5)"
theories,"([], 21)"
sacral,"([], 3)"
adams,"(['adamson'], 81)"
smartened,"([], 1)"
mentality,"([], 1)"
scope,"(['syncope'], 7)"
seeds,"(['misdeeds', 'succeeds', 'seedless'], 7)"
compulsion,"([], 3)"
daubing,"([], 1)"
disinterestedly,"([], 2)"
roylotts,"([], 2)"
ransack,"([], 1)"
attempting,"([], 18)"
ligated,"([], 7)"
abortive,"([], 1)"
arbat,"([], 8)"
others,"(['otherwise', 'mothers'], 410)"
manifold,"([], 3)"
order,"(['orders', 'ordered', 'border', 'ordering', 'borders', 'bordered', 'disorder', 'orderly', 'orderers', 'recorder'], 404)"
collector,"([], 2)"
shiloh,"([], 2)"
bladder,"([], 15)"
accorded,"([], 6)"
mammoth,"([], 2)"
disks,"(['dislikes'], 1)"
slipper,"(['slippered'], 3)"
civilians,"([], 12)"
polygamy,"([], 6)"
foie,"(['foliage', 'forties', 'foibles'], 1)"
permissible,"([], 3)"
sinclair,"([], 1)"
manual,"([], 19)"
ureter,"(['ureters'], 1)"
rifts,"([], 1)"
walt,"([], 1)"
swimmer,"([], 1)"
masters,"([], 37)"
pagodas,"([], 1)"
aliens,"([], 10)"
incur,"(['tincture', 'incurved'], 2)"
joliet,"([], 4)"
sink,"(['slink', 'shrink', 'shrinks', 'stink', 'sinks'], 13)"
haemophilics,"([], 1)"
ledderhose,"([], 1)"
flooded,"([], 8)"
administration,"(['administrations'], 117)"
latent,"([], 14)"
fingers,"(['infringers'], 146)"
removals,"([], 2)"
suppurate,"(['suppurates'], 4)"
pitching,"([], 1)"
sheer,"(['schemer', 'shelter', 'scherer', 'shelters'], 8)"
wischau,"([], 6)"
swerves,"([], 1)"
humanity,"(['inhumanity'], 53)"
uvula,"([], 1)"
citadel,"([], 5)"
brighter,"([], 16)"
swearing,"([], 1)"
classic,"(['classical'], 6)"
fulfils,"([], 3)"
disinclination,"([], 1)"
between,"([], 654)"
phantasm,"([], 1)"
framework,"([], 23)"
clinked,"([], 1)"
commonly,"(['uncommonly'], 60)"
antagonist,"(['antagonists', 'antagonistic'], 4)"
unwound,"(['unwounded'], 2)"
undiluted,"([], 3)"
lunatics,"([], 3)"
enhance,"(['enhanced'], 5)"
billroth,"([], 2)"
furnish,"(['furnished', 'furnishes', 'furnishing'], 29)"
singly,"(['sparingly', 'smilingly', 'amusingly', 'shiningly', 'lispingly', 'seemingly', 'jestingly'], 12)"
travelled,"([], 8)"
bites,"(['arbiters'], 10)"
lymphangiectasis,"([], 5)"
pittance,"([], 1)"
citizenesses,"([], 1)"
perceptible,"([], 14)"
toleration,"([], 12)"
drab,"([], 1)"
harming,"([], 2)"
aah,"(['allah', 'isaiah'], 1)"
kvass,"([], 2)"
formed,"(['performed', 'reformed', 'preformed', 'deformed', 'uniformed'], 235)"
predestination,"([], 1)"
processes,"([], 35)"
staked,"(['stacked'], 5)"
sprout,"(['sprouted', 'sprouting'], 1)"
shallowness,"([], 1)"
crescent,"(['crescentic'], 1)"
specialised,"([], 2)"
tenaciously,"([], 4)"
yuma,"([], 2)"
william,"(['williams'], 64)"
leaves,"([], 38)"
angelic,"([], 2)"
brief,"(['briefest', 'briefs', 'briefer'], 25)"
faces,"(['finances', 'furnaces', 'frances', 'facies', 'surfaces', 'fauces'], 162)"
tales,"(['tailless', 'staples', 'stables', 'talents', 'tablets', 'tables', 'talkers', 'tactless', 'starless', 'tearless', 'notables'], 17)"
stimulating,"(['stimulatingly'], 13)"
grandson,"([], 8)"
amphitheater,"([], 2)"
inquisitively,"([], 2)"
salutary,"([], 3)"
disagreement,"([], 5)"
crumpling,"([], 3)"
ignatyevna,"([], 3)"
senselessly,"([], 2)"
franchise,"(['enfranchised', 'enfranchise', 'disfranchise', 'franchises'], 5)"
capillaries,"([], 17)"
thabor,"([], 3)"
viliya,"([], 1)"
arrogance,"([], 2)"
bachelors,"([], 2)"
redundant,"([], 5)"
baring,"(['barring', 'bantering'], 3)"
adornment,"([], 1)"
extensive,"(['extensively'], 51)"
horseman,"([], 6)"
disputes,"([], 27)"
clotting,"([], 3)"
advertised,"([], 3)"
courtesan,"([], 1)"
teller,"(['traveller'], 1)"
omission,"([], 4)"
reconnoitering,"([], 1)"
proof,"(['proofs', 'prokofy', 'reproof'], 30)"
wood,"(['wooden', 'wooded', 'woods', 'norwood', 'woodrow', 'woodson', 'swooped', 'twofold'], 88)"
loots,"(['slyboots', 'looters'], 1)"
deposit,"(['depositors', 'depositary', 'deposits', 'depositing', 'deposited'], 25)"
pail,"(['partial', 'pails', 'pigtail', 'spatial'], 2)"
inculpate,"([], 2)"
coster,"(['cloister'], 1)"
sifting,"([], 1)"
distinguish,"(['distinguished', 'distinguishing', 'distinguishes'], 34)"
poly,"(['polymer', 'polly'], 3)"
improved,"(['improvised'], 24)"
besouhoff,"([], 1)"
curing,"(['cursing', 'acquiring', 'picturing', 'occurring', 'recurring', 'churning', 'curetting', 'scurrying', 'coursing', 'courting', 'incurring', 'censuring', 'occuring', 'procuring'], 1)"
project,"(['projecting', 'projected', 'projects', 'projection'], 288)"
christened,"([], 3)"
valvular,"([], 3)"
reserving,"([], 4)"
neared,"([], 1)"
hatched,"([], 1)"
answering,"([], 37)"
glasgow,"([], 1)"
weakness,"([], 48)"
laced,"([], 2)"
soutenir,"([], 1)"
honest,"(['honestly', 'honesty', 'dishonest'], 23)"
benjamin,"([], 19)"
corpses,"([], 9)"
jelly,"([], 8)"
discontented,"(['discontentedly'], 7)"
frail,"(['frailty', 'fragile'], 6)"
agonies,"([], 2)"
disobedience,"([], 4)"
readiness,"([], 20)"
pork,"([], 3)"
ailing,"(['wailing'], 1)"
animosity,"([], 3)"
perfection,"([], 14)"
possible,"(['possibilite'], 339)"
hushing,"([], 1)"
advisability,"([], 1)"
gazettes,"([], 1)"
sideboard,"([], 6)"
campaigner,"([], 1)"
puttee,"([], 1)"
hm,"(['hem', 'rhyme', 'humid', 'chime', 'hymn', 'homer', 'helm'], 10)"
abramovna,"([], 1)"
dressmaker,"(['dressmakers'], 2)"
priceless,"([], 3)"
slop,"(['sloping', 'slope', 'slopes', 'sloops', 'sloop'], 1)"
disablement,"([], 3)"
vesting,"(['harvesting', 'investing'], 2)"
discriminating,"([], 4)"
abominably,"([], 1)"
frill,"(['frilled', 'freewill'], 3)"
across,"([], 222)"
foreheads,"([], 2)"
safer,"(['schafer', 'shafter'], 7)"
mortify,"(['mortifying'], 1)"
viewed,"(['reviewed'], 21)"
motto,"([], 5)"
did,"(['candid', 'didn', 'died', 'dived', 'dipped', 'devoid', 'decide', 'dried', 'denied', 'diadem', 'undid', 'edited', 'dinned', 'david', 'bodied', 'dined', 'defied', 'divide', 'madrid', 'sordid', 'iodide', 'dieted', 'deride', 'dimmed', 'didst', 'tidied', 'eddied'], 1875)"
accents,"([], 2)"
disagrees,"([], 1)"
fainter,"([], 3)"
depends,"(['dependents'], 52)"
allusion,"([], 7)"
fundraising,"([], 3)"
perspiring,"([], 15)"
overcoming,"([], 5)"
holland,"([], 12)"
pallor,"([], 11)"
seed,"(['spelled', 'sneered', 'steered', 'scented', 'seceded', 'serried', 'secede', 'stemmed', 'shelled', 'smeared', 'linseed', 'screwed', 'swerved', 'seduced', 'smelled', 'sweated', 'sabered', 'sewed', 'strewed', 'seethed', 'steed'], 15)"
styled,"([], 4)"
hitting,"([], 5)"
ganze,"([], 2)"
trailed,"([], 1)"
rancor,"([], 1)"
exotoses,"([], 1)"
defect,"(['defects', 'defective', 'defection', 'deflected'], 23)"
insensitive,"([], 13)"
gusto,"([], 1)"
respecting,"([], 15)"
chills,"(['achillis', 'achilles', 'childless'], 2)"
weaknesses,"([], 6)"
consider,"(['reconsider', 'considered', 'considers', 'considerate'], 98)"
precursor,"([], 4)"
impulses,"([], 16)"
unskilled,"([], 2)"
blubberers,"([], 1)"
hatters,"(['shatters'], 1)"
nays,"(['analyse', 'analyst'], 2)"
flowing,"(['flowering'], 20)"
jerks,"([], 1)"
revolt,"(['revolting'], 26)"
rustled,"([], 1)"
cupolas,"([], 3)"
luzon,"([], 2)"
ostrich,"([], 3)"
growing,"(['ingrowing', 'growling'], 153)"
mcculloch,"([], 4)"
teasing,"([], 2)"
comment,"(['commented', 'complement', 'comments', 'commitment', 'commentary'], 10)"
stormcloud,"([], 2)"
torsion,"([], 5)"
sided,"(['sidled', 'subsided', 'resided', 'presided', 'swindled', 'sidedly'], 5)"
contracture,"([], 28)"
unrecognisable,"([], 1)"
portsmouth,"([], 1)"
avoided,"([], 56)"
markedly,"([], 8)"
highroad,"(['highroads'], 27)"
disreputable,"([], 3)"
clinic,"([], 1)"
sacristan,"([], 1)"
unenforceability,"([], 2)"
distinctions,"([], 6)"
prophecy,"([], 11)"
dwellings,"([], 1)"
un,"(['aunt', 'undo', 'tune', 'undue', 'funds', 'dun', 'munro', 'drunk', 'trunk', 'bunch', 'undid', 'clung', 'sung', 'tuned', 'unit', 'urban', 'unity', 'guns', 'unite', 'rung', 'stung', 'mount', 'punch', 'buren', 'taunt', 'buena', 'burn', 'ruins', 'burnt', 'sudan', 'cuban', 'luzon', 'unfit', 'susan', 'ulnar', 'burns', 'lungs', 'urine', 'lumen', 'dung', 'units', 'lung', 'ulnae', 'unna', 'ulna', 'journ', 'mucin', 'funke', 'une', 'bruin', 'uncut', 'fun', 'quand', 'und', 'undah', 'mustn', 'traun', 'nuns', 'brunn', 'juan', 'sount', 'grunt', 'sunny', 'punt', 'mundi', 'jeune', 'uhlan', 'hunts', 'brunt', 'unto', 'mound', 'bunks', 'junot', 'tunic', 'bunt', 'nun', 'noun', 'haunt', 'mourn', 'shun'], 19)"
landed,"(['slandered'], 15)"
philosopher,"(['philosophers'], 7)"
shoemakers,"([], 3)"
axes,"(['axles'], 5)"
antipodes,"([], 1)"
singlehanded,"([], 2)"
slums,"(['asylums'], 4)"
catacombs,"([], 3)"
contractors,"([], 3)"
gray,"(['granary', 'grandly', 'grady', 'greatly', 'granny', 'grayish', 'grassy'], 89)"
fled,"(['flapped', 'rifled', 'flitted', 'filed', 'fumbled', 'flecked', 'flanked', 'flowed', 'flared', 'fangled', 'floated', 'flooded', 'flogged', 'flouted', 'flamed', 'filched', 'flexed', 'frilled', 'fooled', 'flayed', 'muffled', 'flopped', 'flocked', 'ruffled', 'felted', 'flirted', 'defiled', 'stifled', 'trifled'], 40)"
exposition,"([], 8)"
majus,"([], 1)"
legree,"([], 1)"
anniversaries,"([], 1)"
actuated,"(['accentuated'], 5)"
hollow,"(['hollowed', 'hollows'], 52)"
flatboat,"([], 2)"
condign,"([], 1)"
batard,"(['bastard', 'bastards'], 1)"
wiped,"([], 18)"
infect,"(['infecting', 'infects'], 9)"
exasperating,"([], 2)"
conclusion,"(['conclusions'], 58)"
angry,"(['angrily'], 132)"
united,"(['unlimited', 'unstinted', 'unsuited', 'undiluted', 'ununited', 'reunited', 'unplaited', 'uninvited'], 561)"
hawaii,"(['hawaiian'], 15)"
